date,SPX,QQQ,SEMIS,BOND,GOLD,OIL,USD,CASH
2009-04-02,61.290809631347656,27.430021286010742,8.279382705688477,64.09624481201172,88.80000305175781,17.517465591430664,21.152341842651367,73.60261535644531
2009-04-03,61.90056228637695,27.939577102661133,8.491677284240723,63.36116027832031,87.58999633789062,17.788007736206055,21.08551025390625,73.65077209472656
2009-04-06,61.415706634521484,27.870494842529297,8.317597389221191,63.214176177978516,85.2699966430664,17.568193435668945,21.185758590698242,73.63472747802734
2009-04-07,59.98316955566406,27.13637351989746,8.058601379394531,63.37451171875,86.73999786376953,17.255382537841797,21.344484329223633,73.63472747802734
2009-04-08,60.629638671875,27.594118118286133,8.168994903564453,63.68862533569336,86.61000061035156,17.3821964263916,21.352842330932617,73.66682434082031
2009-04-09,63.039241790771484,28.44915199279785,8.54262638092041,63.314414978027344,86.30999755859375,17.63582992553711,21.436378479003906,73.61866760253906
2009-04-13,63.05393600463867,28.405975341796875,8.51290512084961,63.68862533569336,87.87999725341797,17.711917877197266,21.152341842651367,73.66682434082031
2009-04-14,61.96670150756836,28.060504913330078,8.54687213897705,64.01606750488281,87.37000274658203,17.390649795532227,21.20246696472168,73.63472747802734
2009-04-15,62.62785339355469,27.982772827148438,8.372793197631836,64.07617950439453,87.5,17.280746459960938,21.235881805419922,73.63472747802734
2009-04-16,63.54613494873047,28.708242416381836,8.695477485656738,63.822269439697266,85.80999755859375,17.20465660095215,21.311067581176758,73.68286895751953
2009-04-17,63.97225570678711,28.768712997436523,8.674248695373535,63.30770492553711,85.22000122070312,17.07784080505371,21.528274536132812,73.60261535644531
2009-04-20,61.290809631347656,27.844579696655273,8.275138854980469,63.74877166748047,86.94999694824219,16.4353084564209,21.695350646972656,73.63472747802734
2009-04-21,62.48826217651367,28.233232498168945,8.287878036499023,63.501495361328125,86.88999938964844,16.49448585510254,21.64522933959961,73.61866760253906
2009-04-22,62.10626983642578,28.319597244262695,8.555365562438965,63.3477897644043,87.37999725341797,16.51984977722168,21.586750030517578,73.66682434082031
2009-04-23,62.71601104736328,28.595970153808594,8.478939056396484,63.334449768066406,88.80000305175781,16.73966407775879,21.344484329223633,73.69894409179688
2009-04-24,63.66370391845703,29.096895217895508,8.597822189331055,63.08720016479492,89.72000122070312,16.993297576904297,21.177406311035156,73.69894409179688
2009-04-27,63.06128692626953,29.131439208984375,8.436479568481445,63.3477897644043,89.01000213623047,16.57057762145996,21.42802619934082,73.68286895751953
2009-04-28,62.86293029785156,28.91552734375,8.33458137512207,63.0404167175293,87.75,16.452213287353516,21.294361114501953,73.69894409179688
2009-04-29,64.19995880126953,29.31281089782715,8.44921875,62.699668884277344,88.33000183105469,16.83266258239746,21.14398765563965,73.68286895751953
2009-04-30,64.22203063964844,29.606454849243164,8.691230773925781,62.59271240234375,87.2699966430664,16.891841888427734,21.169052124023438,73.68286895751953
2009-05-01,64.56729888916016,29.68418312072754,8.657264709472656,62.39165496826172,86.94999694824219,17.399106979370117,21.118928909301758,73.70698547363281
2009-05-04,66.76388549804688,30.271480560302734,9.073354721069336,62.45198059082031,88.63999938964844,17.737279891967773,20.926782608032227,73.61064910888672
2009-05-05,66.5361099243164,30.245569229125977,8.895030975341797,62.438621520996094,88.25,17.48365020751953,20.99361801147461,73.62667846679688
2009-05-06,67.6894760131836,30.25421142578125,8.984193801879883,62.465335845947266,89.54000091552734,17.948638916015625,20.951847076416016,73.61064910888672
2009-05-07,66.74917602539062,29.546018600463867,8.551117897033691,61.94260787963867,89.44000244140625,17.982458114624023,20.951847076416016,73.61064910888672
2009-05-08,68.30659484863281,29.563283920288086,8.377039909362793,62.01633071899414,89.9800033569336,18.430538177490234,20.575916290283203,73.62667846679688
2009-05-11,67.02835845947266,29.66691017150879,8.406759262084961,62.59941101074219,89.69000244140625,18.27836036682129,20.684518814086914,73.61064910888672
2009-05-12,66.82994079589844,29.304180145263672,8.232680320739746,62.55922317504883,90.69999694824219,18.464357376098633,20.575916290283203,73.67485809326172
2009-05-13,65.14764404296875,28.51824188232422,8.0883207321167,62.84740447998047,91.08999633789062,18.253000259399414,20.65110206604004,73.62667846679688
2009-05-14,65.70599365234375,28.837793350219727,8.296366691589355,62.854103088378906,91.02999877929688,18.37135887145996,20.584270477294922,73.64276123046875
2009-05-15,65.1697006225586,28.820528030395508,8.143518447875977,62.6999626159668,91.55000305175781,17.906368255615234,20.726287841796875,73.64276123046875
2009-05-18,67.02098846435547,29.571914672851562,8.364302635192871,62.33135986328125,90.36000061035156,18.37981414794922,20.61768341064453,73.69090270996094
2009-05-19,66.94020080566406,29.710100173950195,8.51290512084961,62.24422836303711,90.95999908447266,18.37981414794922,20.509084701538086,73.67485809326172
2009-05-20,66.49205017089844,29.606454849243164,8.619050979614258,62.438621520996094,92.25,18.67572021484375,20.258464813232422,73.61064910888672
2009-05-21,65.53699493408203,29.062360763549805,8.411005973815918,61.754920959472656,93.8499984741211,18.523536682128906,20.124799728393555,73.65879821777344
2009-05-22,65.39744567871094,28.96735954284668,8.478939056396484,61.39299774169922,94.1500015258789,18.79407501220703,19.9827823638916,73.67485809326172
2009-05-26,67.07240295410156,30.046932220458984,8.703969955444336,60.984169006347656,93.76000213623047,18.836349487304688,20.024551391601562,73.69090270996094
2009-05-27,65.87492370605469,29.83965492248535,8.759161949157715,60.29385757446289,93.44999694824219,18.9208927154541,20.091384887695312,73.69090270996094
2009-05-28,66.79325866699219,30.185121536254883,8.954474449157715,60.6088752746582,94.23999786376953,19.26752281188965,20.10809326171875,73.67485809326172
2009-05-29,67.97602844238281,30.556493759155273,8.958721160888672,61.29251480102539,96.19999694824219,19.639516830444336,19.82405662536621,73.69090270996094
2009-06-01,69.62159729003906,31.428804397583008,9.41302490234375,60.292198181152344,95.7300033569336,20.18059539794922,19.7739315032959,73.63310241699219
2009-06-02,69.68038940429688,31.471969604492188,9.120060920715332,60.493858337402344,96.36000061035156,20.265138626098633,19.59014320373535,73.63310241699219
2009-06-03,68.79878234863281,31.37697410583496,9.064863204956055,60.863616943359375,94.41000366210938,19.588788986206055,19.882532119750977,73.66522979736328
2009-06-04,69.44525146484375,31.7310733795166,9.175256729125977,60.15776824951172,96.2300033569336,20.307411193847656,19.840763092041016,73.66522979736328
2009-06-05,69.45997619628906,31.765623092651367,8.962964057922363,59.55947494506836,93.70999908447266,20.1975040435791,20.18328094482422,73.64917755126953
2009-06-08,69.1734848022461,31.670618057250977,9.001176834106445,59.256927490234375,93.55999755859375,20.146778106689453,20.191633224487305,73.66522979736328
2009-06-09,69.52609252929688,31.91245460510254,9.349336624145508,59.51244354248047,93.83000183105469,20.341230392456055,19.932659149169922,73.64917755126953
2009-06-10,69.34979248046875,31.80016326904297,9.34084701538086,59.15610122680664,93.86000061035156,20.265138626098633,20.049612045288086,73.66522979736328
2009-06-11,69.65835571289062,31.80016326904297,9.336597442626953,59.55947494506836,93.69999694824219,20.45113754272461,19.849117279052734,73.6170654296875
2009-06-12,69.84937286376953,31.653345108032227,9.183749198913574,59.87544631958008,92.16999816894531,20.163686752319336,20.041259765625,73.6812973022461
2009-06-15,68.24784851074219,31.005596160888672,9.107324600219727,60.14433670043945,91.0999984741211,19.774784088134766,20.408838272094727,73.6812973022461
2009-06-16,67.32218170166016,30.70329475402832,8.933245658874512,60.48044204711914,91.93000030517578,19.698694229125977,20.141508102416992,73.69729614257812
2009-06-17,67.25608825683594,30.996976852416992,9.120060920715332,60.31905746459961,92.3499984741211,19.757877349853516,20.024551391601562,73.69729614257812
2009-06-18,67.74825286865234,30.936506271362305,8.941734313964844,59.58635330200195,91.61000061035156,19.783241271972656,20.11644744873047,73.6812973022461
2009-06-19,67.99800109863281,31.268564224243164,9.081847190856934,59.862003326416016,91.9000015258789,19.614154815673828,20.024551391601562,73.69729614257812
2009-06-22,65.95895385742188,30.334671020507812,8.810113906860352,60.184654235839844,90.54000091552734,18.954713821411133,20.158212661743164,73.69729614257812
2009-06-23,66.01067352294922,30.265478134155273,8.746427536010742,60.3796501159668,90.91999816894531,19.284433364868164,19.924304962158203,73.69729614257812
2009-06-24,66.57950592041016,30.77567481994629,8.924750328063965,60.150997161865234,91.44999694824219,19.27597999572754,20.041259765625,73.69729614257812
2009-06-25,68.02753448486328,31.380985260009766,9.05212688446045,60.90391540527344,92.30999755859375,19.4450626373291,20.024551391601562,73.69729614257812
2009-06-26,67.85021209716797,31.45014190673828,9.069110870361328,60.9846076965332,92.29000091552734,19.284433364868164,19.9075984954834,73.69729614257812
2009-06-29,68.48560333251953,31.519338607788086,9.073354721069336,61.11232376098633,92.04000091552734,19.470428466796875,19.890888214111328,73.69729614257812
2009-06-30,67.93147277832031,31.458803176879883,9.107324600219727,60.950984954833984,91.18000030517578,19.123798370361328,19.966073989868164,73.6812973022461
2009-07-01,68.2122573852539,31.47611427307129,9.238943099975586,60.91189193725586,92.38999938964844,19.04770851135254,19.865825653076172,73.68292236328125
2009-07-02,66.35047912597656,30.784305572509766,9.158272743225098,61.11408996582031,91.25,18.62499237060547,19.974428176879883,73.69893646240234
2009-07-06,66.34309387207031,30.620023727416992,9.098832130432129,61.15456771850586,90.76000213623047,18.06700325012207,20.007844924926758,73.68292236328125
2009-07-07,65.05760955810547,29.85904884338379,8.86530876159668,61.39723205566406,90.70999908447266,17.77955436706543,20.091384887695312,73.68292236328125
2009-07-08,65.01326751708984,30.01470184326172,8.720951080322266,62.10507583618164,89.2699966430664,17.559741973876953,20.066322326660156,73.69893646240234
2009-07-09,65.13888549804688,30.066585540771484,8.856817245483398,61.741004943847656,89.51000213623047,17.66964340209961,19.899242401123047,73.68292236328125
2009-07-10,64.98373413085938,30.196319580078125,8.903523445129395,62.125282287597656,89.58000183105469,17.53437614440918,19.949365615844727,73.68292236328125
2009-07-13,66.56473541259766,30.77567481994629,9.107324600219727,61.902835845947266,90.19000244140625,17.62737274169922,19.91594886779785,73.69893646240234
2009-07-14,66.94153594970703,30.888078689575195,9.26866626739502,61.49168014526367,90.80999755859375,17.62737274169922,19.932659149169922,73.69893646240234
2009-07-15,68.89930725097656,31.925745010375977,9.722970008850098,60.6961784362793,92.23999786376953,18.092363357543945,19.740514755249023,73.6668472290039
2009-07-16,68.78851318359375,32.30624008178711,9.935261726379395,61.06022262573242,91.9800033569336,18.13463592529297,19.72381019592285,73.69893646240234
2009-07-17,69.54205322265625,32.47918701171875,10.04990005493164,60.64900588989258,91.93000030517578,18.40517807006836,19.76557731628418,73.69893646240234
2009-07-20,70.28083801269531,32.790496826171875,10.177274703979492,60.87142562866211,93.27999877929688,18.70953369140625,19.631914138793945,73.6668472290039
2009-07-21,70.60589599609375,33.01531219482422,10.109341621398926,61.55232620239258,93.12999725341797,18.641897201538086,19.640268325805664,73.6668472290039
2009-07-22,70.59117126464844,33.292030334472656,10.351353645324707,61.188262939453125,93.44000244140625,18.743350982666016,19.606849670410156,73.68292236328125
2009-07-23,72.14998626708984,34.02704620361328,10.525432586669922,60.59506607055664,93.26000213623047,19.132253646850586,19.606849670410156,73.6668472290039
2009-07-24,72.44548034667969,33.76762771606445,10.529678344726562,60.72314453125,93.41000366210938,19.149160385131836,19.581790924072266,73.65076446533203
2009-07-27,72.65970611572266,34.02704620361328,10.529678344726562,60.44001388549805,93.70999908447266,19.225250244140625,19.565082550048828,73.65076446533203
2009-07-28,72.31988525390625,33.793582916259766,10.618842124938965,60.56136703491211,92.11000061035156,19.01388931274414,19.623558044433594,73.6668472290039
2009-07-29,72.14259338378906,34.01838684082031,10.5424165725708,60.601837158203125,91.19999694824219,18.523536682128906,19.76557731628418,73.6668472290039
2009-07-30,72.89613342285156,34.217288970947266,10.53392219543457,60.84449768066406,91.62000274658203,19.098434448242188,19.740514755249023,73.68292236328125
2009-07-31,72.99956512451172,34.1135139465332,10.593366622924805,61.45790481567383,93.3499984741211,19.478883743286133,19.48154067993164,73.63471221923828
2009-08-03,74.20379638671875,34.62369918823242,10.729232788085938,60.80483627319336,93.87000274658203,20.028417587280273,19.32281494140625,73.65396118164062
2009-08-04,74.39588165283203,34.62369918823242,10.724987983703613,60.629066467285156,94.68000030517578,20.0368709564209,19.32281494140625,73.67005157470703
2009-08-05,74.18162536621094,34.355628967285156,10.623086929321289,60.28432083129883,94.77999877929688,20.24822998046875,19.297752380371094,73.65396118164062
2009-08-06,73.79747009277344,34.05296325683594,10.4829740524292,60.28432083129883,94.5999984741211,19.783241271972656,19.389646530151367,73.65396118164062
2009-08-07,74.76525115966797,34.485347747802734,10.457500457763672,59.88542556762695,93.75,19.690242767333984,19.615205764770508,73.65396118164062
2009-08-10,74.6101303100586,34.243228912353516,10.389565467834473,60.27078628540039,92.93000030517578,19.68178939819336,19.682035446166992,73.65396118164062
2009-08-11,73.67926025390625,33.94919967651367,10.291912078857422,60.68992614746094,92.79000091552734,19.38588523864746,19.698745727539062,73.65396118164062
2009-08-12,74.46975708007812,34.4766960144043,10.381075859069824,60.52093505859375,92.94999694824219,19.487337112426758,19.606849670410156,73.68609619140625
2009-08-13,75.03861999511719,34.66693878173828,10.623086929321289,60.99412155151367,93.72000122070312,19.749422073364258,19.514957427978516,73.65396118164062
2009-08-14,74.46238708496094,34.269161224365234,10.42353343963623,61.18343734741211,93.0,19.19143295288086,19.59014320373535,73.68609619140625
2009-08-17,72.63018035888672,33.27473449707031,10.173027992248535,61.60259246826172,91.61000061035156,18.90398406982422,19.70709991455078,73.65396118164062
2009-08-18,73.2064437866211,33.750335693359375,10.325878143310547,61.386253356933594,92.05999755859375,19.27597999572754,19.6569766998291,73.68609619140625
2009-08-19,73.84918212890625,33.983802795410156,10.42353343963623,61.616092681884766,92.52999877929688,19.411245346069336,19.53166389465332,73.65396118164062
2009-08-20,74.6101303100586,34.38158416748047,10.436269760131836,61.7783317565918,92.2699966430664,19.250614166259766,19.473188400268555,73.67005157470703
2009-08-21,76.07293701171875,34.839881896972656,10.627333641052246,61.14961624145508,93.6500015258789,19.394336700439453,19.406354904174805,73.65396118164062
2009-08-24,76.0655517578125,34.805294036865234,10.53817081451416,61.52821350097656,92.33999633789062,19.428157806396484,19.4481258392334,73.65396118164062
2009-08-25,76.21330261230469,34.9090576171875,10.57638168334961,61.690528869628906,92.76000213623047,19.149160385131836,19.4481258392334,73.65396118164062
2009-08-26,76.22065734863281,34.84853744506836,10.686776161193848,61.77167892456055,92.79000091552734,19.098434448242188,19.523311614990234,73.67005157470703
2009-08-27,76.3906021118164,34.93501281738281,10.699512481689453,61.60259246826172,93.19000244140625,19.259069442749023,19.414709091186523,73.67005157470703
2009-08-28,76.37583923339844,34.9696044921875,10.907557487487793,61.744544982910156,93.87000274658203,19.216796875,19.4481258392334,73.68609619140625
2009-08-31,75.69613647460938,34.61506271362305,10.805658340454102,61.92713165283203,93.4000015258789,18.692625045776367,19.43141746520996,73.68609619140625
2009-09-01,74.02650451660156,33.966522216796875,10.546664237976074,62.0877571105957,93.9000015258789,18.40517807006836,19.556726455688477,73.64117431640625
2009-09-02,73.7457504272461,33.94056701660156,10.495712280273438,62.426719665527344,96.19000244140625,18.44744873046875,19.48154067993164,73.70538330078125
2009-09-03,74.35894012451172,34.165409088134766,10.584875106811523,62.202972412109375,97.45999908447266,18.35445213317871,19.49825096130371,73.70538330078125
2009-09-04,75.40060424804688,34.900428771972656,10.839624404907227,61.830169677734375,97.52999877929688,18.27836036682129,19.423063278198242,73.70538330078125
2009-09-08,76.05077362060547,35.229026794433594,11.000967979431152,61.68785858154297,97.43000030517578,18.61653709411621,19.20585823059082,73.70538330078125
2009-09-09,76.63441467285156,35.531673431396484,11.094374656677246,61.742042541503906,97.08000183105469,18.692625045776367,19.139028549194336,73.65718841552734
2009-09-10,77.41753387451172,35.868927001953125,11.102867126464844,62.202972412109375,97.69999694824219,18.79407501220703,19.097257614135742,73.67327117919922
2009-09-11,77.40275573730469,35.903499603271484,10.93303394317627,62.38604736328125,98.77999877929688,18.548900604248047,19.055484771728516,73.65718841552734
2009-09-14,77.7795181274414,36.041873931884766,10.928788185119629,62.01995849609375,97.95999908447266,18.44744873046875,19.038780212402344,73.65718841552734
2009-09-15,78.1045913696289,36.15427017211914,10.996720314025879,61.89116287231445,98.9000015258789,18.87862205505371,18.97194480895996,73.65718841552734
2009-09-16,79.2866439819336,36.68174362182617,10.954261779785156,61.84372329711914,99.91000366210938,19.123798370361328,18.913471221923828,73.65718841552734
2009-09-17,79.16846466064453,36.673118591308594,10.750460624694824,62.14874267578125,99.33999633789062,19.132253646850586,18.94688606262207,73.67327117919922
2009-09-18,79.21894073486328,36.73456573486328,10.856607437133789,61.81661605834961,98.66999816894531,18.963165283203125,19.013721466064453,73.65718841552734
2009-09-21,79.01850128173828,36.84709930419922,10.809903144836426,61.775909423828125,98.36000061035156,18.548900604248047,19.080549240112305,73.70538330078125
2009-09-22,79.47872161865234,36.91633224487305,10.89057445526123,61.938636779785156,99.66999816894531,18.85325813293457,18.88005256652832,73.65718841552734
2009-09-23,78.81809997558594,36.74322509765625,11.00946044921875,62.07421112060547,98.83000183105469,18.430538177490234,18.963594436645508,73.68934631347656
2009-09-24,77.94955444335938,36.41428756713867,10.805658340454102,62.243682861328125,97.55000305175781,18.193817138671875,19.10561180114746,73.65718841552734
2009-09-25,77.53388214111328,36.09404373168945,10.780184745788574,62.49454879760742,97.0,18.050092697143555,19.055484771728516,73.68934631347656
2009-09-28,78.9220199584961,36.708595275878906,10.996720314025879,62.603023529052734,97.05000305175781,18.21072769165039,19.11396598815918,73.70538330078125
2009-09-29,78.68445587158203,36.54413604736328,10.835378646850586,62.57591247558594,97.43000030517578,18.143091201782227,19.147382736206055,73.70538330078125
2009-09-30,78.38011932373047,36.57012176513672,10.877838134765625,62.62343215942383,98.8499984741211,18.650352478027344,19.038780212402344,73.70538330078125
2009-10-01,76.43529510498047,35.48814392089844,10.444761276245117,63.094512939453125,97.88999938964844,18.531991958618164,19.172443389892578,73.66041564941406
2009-10-02,76.07899475097656,35.38429260253906,10.36833667755127,63.067283630371094,98.37000274658203,18.34599494934082,19.13067054748535,73.66041564941406
2009-10-05,77.21469116210938,35.669921875,10.4829740524292,63.06047821044922,99.81999969482422,18.937801361083984,19.022071838378906,73.69257354736328
2009-10-06,78.3207778930664,36.301788330078125,10.720741271972656,62.85655975341797,102.27999877929688,18.70953369140625,18.938533782958984,73.66041564941406
2009-10-07,78.5360107421875,36.40566635131836,10.699512481689453,63.25764465332031,102.36000061035156,18.743350982666016,18.95524024963379,73.69257354736328
2009-10-08,79.13727569580078,36.56145477294922,10.65280818939209,63.026485443115234,103.63999938964844,19.11534309387207,18.82992935180664,73.66041564941406
2009-10-09,79.61978912353516,36.76917266845703,10.992475509643555,62.4213981628418,102.83999633789062,19.19143295288086,18.98029899597168,73.67648315429688
2009-10-12,79.93157196044922,36.84709930419922,11.158063888549805,62.604984283447266,103.55999755859375,19.58033561706543,18.896759033203125,73.67648315429688
2009-10-13,79.76824951171875,36.855735778808594,11.119850158691406,62.747779846191406,104.26000213623047,19.800148010253906,18.854991912841797,73.67648315429688
2009-10-14,81.14151763916016,37.357784271240234,11.281194686889648,62.31943130493164,104.18000030517578,19.95232582092285,18.71297264099121,73.66041564941406
2009-10-15,81.43842315673828,37.27121353149414,11.111357688903809,62.11555480957031,102.86000061035156,20.15523338317871,18.72132682800293,73.66041564941406
2009-10-16,80.82974243164062,37.02885818481445,10.89482307434082,62.40105056762695,103.18000030517578,20.205957412719727,18.771451950073242,73.69257354736328
2009-10-19,81.49781036376953,37.40105056762695,11.081636428833008,62.496238708496094,104.2300033569336,20.493408203125,18.679555892944336,73.67648315429688
2009-10-20,81.06727600097656,37.40970993041992,11.022196769714355,62.63900375366211,103.41999816894531,20.36659049987793,18.763097763061523,73.66041564941406
2009-10-21,80.33981323242188,37.3404655456543,10.805658340454102,62.496238708496094,103.75,20.79776382446289,18.646141052246094,73.66041564941406
2009-10-22,81.15634155273438,37.48760223388672,11.00521183013916,62.31265640258789,103.91999816894531,20.96685218811035,18.637788772583008,73.66041564941406
2009-10-23,80.22844696044922,37.331790924072266,10.724987983703613,62.00680923461914,103.48999786376953,20.890764236450195,18.738035202026367,73.66041564941406
2009-10-26,79.35993194580078,37.21063995361328,10.775938034057617,61.653228759765625,101.86000061035156,20.51031494140625,18.86334800720215,73.66041564941406
2009-10-27,78.99623107910156,36.64801788330078,10.61459732055664,62.18352127075195,101.8499984741211,20.36659049987793,18.913471221923828,73.66041564941406
2009-10-28,77.50419616699219,35.82572555541992,10.334371566772461,62.373878479003906,100.7300033569336,19.84242057800293,18.98865509033203,73.66041564941406
2009-10-29,79.16696166992188,36.431636810302734,10.546664237976074,62.07474899291992,102.69000244140625,20.4595890045166,18.854991912841797,73.67648315429688
2009-10-30,76.87325286865234,35.453514099121094,10.270682334899902,62.53702926635742,102.52999877929688,19.943872451782227,18.963594436645508,73.70860290527344
2009-11-02,77.43740844726562,35.60069274902344,10.262190818786621,62.37251281738281,103.94999694824219,20.29050064086914,18.896759033203125,73.71022033691406
2009-11-03,77.68238067626953,35.71318817138672,10.147553443908691,62.22853088378906,106.45999908447266,20.57794952392578,18.94688606262207,73.71022033691406
2009-11-04,77.88276672363281,35.77378845214844,10.190011978149414,62.057125091552734,107.0999984741211,20.5610408782959,18.80486488342285,73.69418334960938
2009-11-05,79.31541442871094,36.65665817260742,10.432024955749512,62.07081985473633,106.9800033569336,20.45113754272461,19.164091110229492,73.69418334960938
2009-11-06,79.52327728271484,36.87306213378906,10.406548500061035,62.255985260009766,107.43000030517578,20.08759880065918,19.072195053100586,73.71022033691406
2009-11-09,81.33451080322266,37.66071701049805,10.729232788085938,62.28337097167969,108.19000244140625,20.417316436767578,18.82992935180664,73.71022033691406
2009-11-10,81.349365234375,37.75593185424805,10.818394660949707,62.33134078979492,108.38999938964844,20.315866470336914,18.746387481689453,73.66202545166016
2009-11-11,81.76504516601562,37.99828338623047,10.950017929077148,62.50959777832031,109.5999984741211,20.45113754272461,18.779804229736328,73.66202545166016
2009-11-12,80.93363952636719,37.78189468383789,10.860854148864746,62.530216217041016,108.20999908447266,20.146778106689453,19.04713249206543,73.66202545166016
2009-11-13,81.3716049194336,38.09348678588867,10.907557487487793,62.57814025878906,109.73999786376953,20.12986946105957,18.646141052246094,73.66202545166016
2009-11-16,82.55187225341797,38.483009338378906,11.179291725158691,62.914119720458984,111.62999725341797,20.713220596313477,18.562602996826172,73.66202545166016
2009-11-17,82.64836883544922,38.604183197021484,11.17504596710205,63.05116271972656,111.97000122070312,20.814674377441406,18.679555892944336,73.66202545166016
2009-11-18,82.59640502929688,38.38779830932617,11.068902015686035,62.89350509643555,112.25,20.831581115722656,18.61272621154785,73.66202545166016
2009-11-19,81.52007293701172,37.790550231933594,10.699512481689453,62.968894958496094,112.30000305175781,20.535680770874023,18.671201705932617,73.66202545166016
2009-11-20,81.23057556152344,37.60012435913086,10.648561477661133,62.96208953857422,112.94000244140625,20.51031494140625,18.746387481689453,73.66202545166016
2009-11-23,82.26236724853516,38.20600891113281,10.763199806213379,62.87297821044922,114.29000091552734,20.603315353393555,18.6043701171875,73.66202545166016
2009-11-24,82.3885726928711,38.07619857788086,10.835378646850586,63.195133209228516,114.7300033569336,20.36659049987793,18.62108039855957,73.66202545166016
2009-11-25,82.67808532714844,38.24063491821289,10.89057445526123,63.4077033996582,116.62000274658203,20.85694694519043,18.40387725830078,73.66202545166016
2009-11-27,81.33451080322266,37.66071701049805,10.784428596496582,63.6956672668457,115.05999755859375,20.620222091674805,18.59601593017578,73.6781005859375
2009-11-30,81.609130859375,37.70399856567383,10.809903144836426,63.798492431640625,115.63999938964844,20.848491668701172,18.520830154418945,73.6781005859375
2009-12-01,82.61872100830078,38.09348678588867,11.124096870422363,63.4466667175293,117.37999725341797,21.00067138671875,18.437288284301758,73.6781005859375
2009-12-02,82.58158111572266,38.14543914794922,11.209013938903809,63.31615447998047,119.18000030517578,20.85694694519043,18.495765686035156,73.66202545166016
2009-12-03,81.93574523925781,37.98963928222656,11.36186408996582,63.020652770996094,118.69999694824219,20.84003448486328,18.504121780395508,73.66202545166016
2009-12-04,82.4034194946289,38.18873596191406,11.518959045410156,62.55340576171875,113.75,20.670949935913086,18.779804229736328,73.69418334960938
2009-12-07,82.2772445678711,38.0069580078125,11.510468482971191,62.72526168823242,113.11000061035156,20.484952926635742,18.779804229736328,73.66202545166016
2009-12-08,81.36420440673828,37.77323913574219,11.434041976928711,62.94508361816406,110.94999694824219,20.282047271728516,18.8716983795166,73.66202545166016
2009-12-09,81.66851806640625,38.15409851074219,11.476499557495117,62.821372985839844,110.83999633789062,20.028417587280273,18.796512603759766,73.69418334960938
2009-12-10,82.12874603271484,38.34450912475586,11.442533493041992,62.60844421386719,110.81999969482422,19.918508529663086,18.796512603759766,73.66202545166016
2009-12-11,82.47764587402344,38.197364807128906,11.35761833190918,62.299232482910156,109.31999969482422,20.019962310791016,18.94688606262207,73.66202545166016
2009-12-14,83.04179382324219,38.5609130859375,11.510468482971191,62.299232482910156,110.23999786376953,20.12986946105957,18.905113220214844,73.6459732055664
2009-12-15,82.65579986572266,38.34450912475586,11.404321670532227,62.09992980957031,110.20999908447266,20.0368709564209,19.038780212402344,73.6459732055664
2009-12-16,82.781982421875,38.396461486816406,11.48074722290039,62.09992980957031,111.58999633789062,20.383502960205078,19.022071838378906,73.66202545166016
2009-12-17,81.78731536865234,37.929039001464844,11.28543758392334,62.649635314941406,107.33999633789062,20.070688247680664,19.22256851196289,73.66202545166016
2009-12-18,82.25003051757812,38.54722213745117,11.493484497070312,62.34041976928711,108.94999694824219,20.15523338317871,19.22256851196289,73.66202545166016
2009-12-21,83.08586883544922,38.98072814941406,11.727005004882812,61.70142364501953,106.94999694824219,19.96078109741211,19.281044006347656,73.66202545166016
2009-12-22,83.3843994140625,39.21482849121094,11.752479553222656,61.426570892333984,106.16999816894531,20.104507446289062,19.347877502441406,73.66202545166016
2009-12-23,83.54855346679688,39.50092697143555,11.739741325378418,61.39910888671875,106.55000305175781,20.4595890045166,19.239276885986328,73.66202545166016
2009-12-24,83.94412231445312,39.865081787109375,11.918067932128906,61.17924499511719,108.36000061035156,20.57794952392578,19.239276885986328,73.6781005859375
2009-12-28,84.12324523925781,40.07316207885742,11.799182891845703,61.014347076416016,108.55000305175781,20.941490173339844,19.189151763916016,73.66202545166016
2009-12-29,84.00381469726562,39.908424377441406,11.748234748840332,61.17542266845703,107.47000122070312,20.89921760559082,19.247631072998047,73.66844940185547
2009-12-30,83.97395324707031,40.029815673828125,11.952034950256348,61.2855339050293,106.93000030517578,20.87385368347168,19.247631072998047,73.68450927734375
2009-12-31,83.16797637939453,39.66566467285156,11.854379653930664,60.989559173583984,107.30999755859375,20.814674377441406,19.281044006347656,73.70059204101562
2010-01-04,84.5784683227539,40.24656677246094,12.062426567077637,61.140960693359375,109.80000305175781,21.33884620666504,19.147382736206055,73.66844940185547
2010-01-05,84.80236053466797,40.24656677246094,11.99449348449707,61.409461975097656,109.69999694824219,21.36421012878418,19.139028549194336,73.65238952636719
2010-01-06,84.86206817626953,40.00380325317383,11.964773178100586,61.1616096496582,111.51000213623047,21.74465560913086,19.088905334472656,73.65238952636719
2010-01-07,85.22029876708984,40.029815673828125,11.871363639831543,61.1616096496582,110.81999969482422,21.4741153717041,19.214214324951172,73.65238952636719
2010-01-08,85.50392150878906,40.35926818847656,12.109130859375,61.23735427856445,111.37000274658203,21.45720672607422,19.080549240112305,73.65238952636719
2010-01-11,85.62329864501953,40.194557189941406,12.066673278808594,61.27863693237305,112.8499984741211,21.389570236206055,18.98029899597168,73.65238952636719
2010-01-12,84.8247299194336,39.691680908203125,11.63784122467041,61.71918869018555,110.48999786376953,20.93303680419922,18.98029899597168,73.65238952636719
